 Record Id,FIPS Code,ST Agency,LEA Id,LEA NCES,School No,SCH NCES,School Name,Sch Type,Wed Address,Phone,Mailing Add 1,Mailing Add 2,Mailing Add 3,City,State,Zip,Zip + 4,Location Addr 1,Location Add 2,Location Add 3,City,State,Zip,Charter Status
1624,47,01,0830,4704020,0140,02205,Portland West Middle School,1,,6153258066,110 Nolan Private DR,,,Portland,TN,37148,,110 Nolan Private DR,,,Portland,TN,37148,NO
1625,47,01,0830,4704020,0150,01945,Harold B. Williams Elementary School,1,,6156726432,115 South Palmer Chapel RD,,,White House,TN,37188,,115 South Palmer Chapel RD,,,White House,TN,37188,NO
1626,47,01,0830,4704020,0152,02219,Portland Gateview Elementary School,1,,6153237638,1098 Gateview DR,,,Portland,TN,37148,,1098 Gateview DR,,,Portland,TN,37148,NO
1627,47,01,0840,4704080,0002,02094,Austin Peay Elementary School,1,www.tipton-county.com/aes,9014755121,474 Academic DR,,,Covington,TN,38019,,474 Academic DR,,,Covington,TN,38019,NO
1628,47,01,0840,4704080,0004,02159,Atoka Elementary School,1,,9018375650,870 Rosemark RD,,,Atoka,TN,38004,,870 Rosemark RD,,,Atoka,TN,38004,NO
1629,47,01,0840,4704080,0007,01689,Brighton Elementary,1,www.tipton-county.com/bes,9018375860, P. O. Box 89 ,,,Brighton,TN,38011,,1201 Old Highway 51 South ,,,Brighton,TN,38011,NO
1630,47,01,0840,4704080,0011,00505,Brighton High School,1,www.tipton-county.com/bhs/,9018375800,8045 Hwy  51 South ,,,Brighton,TN,38011,,8045 Hwy  51 South ,,,Brighton,TN,38011,NO
1631,47,01,0840,4704080,0012,01228,Brighton Middle School,1,www.tipton-county.com/bms,9018375600,7785  Hwy  51 South ,,,Brighton,TN,38011,,7785  Hwy  51 South ,,,Brighton,TN,38011,NO
1632,47,01,0840,4704080,0013,00043,Crestview Middle School,1,www.tipton-county.com/cms/,9014755900,201 Mark A. Walker BL,,,Covington,TN,38019,,201 Mark A. Walker BL,,,Covington,TN,38019,NO
1633,47,01,0840,4704080,0014,02049,Covington Integrated Arts Academy,1,www.tipton-county.com/ciaa,9014761444,760 Bert Johnston AV,,,Covington,TN,38019,,760 Bert Johnston AV,,,Covington,TN,38019,NO
1634,47,01,0840,4704080,0015,01692,Covington High School,1,www.tipton-county.com/chs,9014755850,803 South College ,,,Covington,TN,38019,,803 South College ,,,Covington,TN,38019,NO
1635,47,01,0840,4704080,0017,01892,Crestview Elementary,1,www.tipton-county.com/ces ,9014755925,151 Mark A. Walker BL,,,Covington,TN,38019,,151 Mark A. Walker BL,,,Covington,TN,38019,NO
1636,47,01,0840,4704080,0020,01693,Drummonds Elementary,1,www.tipton-county.com/des,9018375781, P. O. Box 178 ,Box 178,,Drummonds,TN,38023,,5068 Drummonds RD,Box 178,,Drummonds,TN,38023,NO
1637,47,01,0840,4704080,0045,01699,Munford Elementary,1,www.tipton-county.com/mes/,9018375761,1200  McLaughlin  DR,,,Munford,TN,38058,,1200  McLaughlin  DR,,,Munford,TN,38058,NO
1638,47,01,0840,4704080,0048,00046,Munford Middle School,1,www.tipton-county.com/mms,9018371700,100  Education  AV,,,Munford,TN,38058,,100  Education  AV,,,Munford,TN,38058,NO
1639,47,01,0840,4704080,0050,01700,Munford High School,1,www.tipton-county.com/mhs,9018375701,1080  McLaughlin  DR,,,Munford,TN,38058,,1080  McLaughlin  DR,,,Munford,TN,38058,NO
1640,47,01,0840,4704080,0060,00410,Tipton County Alternative Learning Center,4,www.tipton-county.com/alc,9014753502,800 Bert Johnston AV,,,Covington,TN,38019,,800 Bert Johnston AV,,,Covington,TN,38019,NO
1641,47,01,0850,4704170,0005,01708,Trousdale Co Elementary,1,www.asd.com/cgi-bin/asd/ASDNumberSearchPage?domain=asdasd_number=183097,6153743752,115 Lock Six RD,,,Hartsville,TN,37074,,115 Lock Six RD,,,Hartsville,TN,37074,NO
1642,47,01,0850,4704170,0010,01709,Trousdale Co High School,1,www.asd.com/cgi-bin/asd/ASDNumberSearchPage?domain=asd&asd_number=48945,6153742201,262 Mc Murry Blvd West ,,,Hartsville,TN,37074,1499,262 Mc Murry Blvd West ,,,Hartsville,TN,37074,NO
1643,47,01,0850,4704170,0015,00508,Jim Satterfield Middle School,1,www.asd.com/cgi-bin/asd/SchoolHomePage?asd_number=290689chkc=1,6153742748,210 Damascus AV,,,Hartsville,TN,37074,,210 Damascus AV,,,Hartsville,TN,37074,NO
1644,47,01,0860,4704230,0005,00047,Unicoi Co Middle School,1,volweb.utk.edu/school/unicoi/unicoims/index.htm,4237431653,600 South Mohawk DR,,,Erwin,TN,37650,,600 South Mohawk DR,,,Erwin,TN,37650,NO
1645,47,01,0860,4704230,0015,01719,Love Chapel Elementary,1,volweb.utk.edu/school/unicoi/love/index.htm,4237431657,1426 Love  Station RD,,,Erwin,TN,37650,,1426 Love  Station RD,,,Erwin,TN,37650,NO
1646,47,01,0860,4704230,0025,01721,Rock Creek Elementary,1,volweb.utk.edu/school/unicoi/rockck/index.htm,4237431648,1121  E  Erwin RD,,,Erwin,TN,37650,,1121  E  Erwin RD,,,Erwin,TN,37650,NO
1647,47,01,0860,4704230,0030,01722,Temple Hill Elementary,1,www.unicoischools.com,4237431661,797 Old Highway RD,,,Erwin,TN,37650,,797 Old Highway RD,,,Erwin,TN,37650,NO
1648,47,01,0860,4704230,0035,01723,Unicoi Co High School,1,www.unicoi.k12.tn.us/uchsonline/,4237431632,700 South Mohawk DR,,,Erwin,TN,37650,,700 South Mohawk DR,,,Erwin,TN,37650,NO
1649,47,01,0860,4704230,0040,01724,Unicoi Elementary,1,volweb.utk.edu/school/unicoi/unicoiel/index.htm,4237431665,404 Massachusetts AV,,,Unicoi,TN,37692,,404 Massachusetts AV,,,Unicoi,TN,37692,NO
1650,47,01,0860,4704230,0045,02231,Unicoi County Intermediate School,1,,4237431600,599 S. Mohawk DR,,,Erwin,TN,37650,,599 S. Mohawk DR,,,Erwin,TN,37650,NO
1651,47,01,0870,4704290,0005,01731,Big Ridge Elementary,1,www.ucps.org/bre,8659928687,3420  Hickory  Val RD,,,Maynardville,TN,37807,,3420  Hickory  Val RD,,,Maynardville,TN,37807,NO
1652,47,01,0870,4704290,0025,01732,H Maynard Middle School,1,www.ucps.org/hmms,8659921030,P. O. Box   ,,,Maynardville,TN,37807,,435 Main ST,,,Maynardville,TN,37807,NO
1653,47,01,0870,4704290,0035,01733,Luttrell Elementary,1,www.ucps.org/les,8659923441,241  Tazewell  PK,,,Luttrell,TN,37779,,241  Tazewell  PK,,,Luttrell,TN,37779,NO
1654,47,01,0870,4704290,0040,01734,Maynardville Elementary,1,www.ucps.org/mes,8659928391,P O Box 339,,,Maynardville,TN,37807,,615 Main ST,,,Maynardville,TN,37807,NO
1655,47,01,0870,4704290,0045,01735,Sharps Chapel Elementary,1,www.ucps.org/sce,8652783294,1550 Sharps Chapel ,,,Sharps Chapel,TN,37866,,1550 Sharps Chapel ,,,Sharps Chapel,TN,37866,NO
1656,47,01,0870,4704290,0053,01362,Union County Alternative Center,4,www.ucps.org/alc,8659920805,P O Box 607,P. O. Box 607,,Maynardville,TN,37807,,115 Wilson LA,P. O. Box 607,,Maynardville,TN,37807,NO
1657,47,01,0870,4704290,0055,00870,Union County High School,1,www.ucps.org/uchs,8659925232,150 Main ST,,,Maynardville,TN,37807,,150 Main ST,,,Maynardville,TN,37807,NO
1658,47,01,0870,4704290,0057,02279,Paulette Elementary School,1,,8657450517,P O Box 999,,,Maynardville,TN,37807,,1001 Maynardville HW,,,Maynardville,TN,37807,NO
1659,47,01,0870,4704290,0060,02280,Tennessee Virtual Academy,1,,8659929026,P O Box 26,,,Maynardville,TN,37807,,115 Wilson LA,,,Maynardville,TN,37807,NO
1660,47,01,0870,4704290,0065,02278,Elementary Middle Alternative,4,,8653568326,P O Box 10,,,Maynardville,TN,37807,,635 Main ST,,,Maynardville,TN,37807,NO
1661,47,01,0880,4704320,0030,01737,Spencer Elementary,1,,9319462171, P.O. Box 218 ,,,Spencer,TN,38585,, Sparta Street ,,,Spencer,TN,38585,NO
1662,47,01,0880,4704320,0035,01738,Van Buren Co High School,1,www.asd.com/cgi-bin/asd/ASDNumberSearchPage?domain=asdasd_number=4334,9319462442,P O Box 278,,,Spencer,TN,38585,,Sparta Street,,,Spencer,TN,38585,NO
1663,47,01,0890,4704350,0010,01740,Centertown Elementary,1,www.centertownelementary.com,9319392261,376 Warrior BL,,,McMinnville,TN,37110,,376 Warrior BL,,,McMinnville,TN,37110,NO
1664,47,01,0890,4704350,0020,01741,Dibrell Elementary,1,www.dibrellelementary.com,9319342301,1759 Mike Muncey RD,,,McMinnville,TN,37110,,1759 Mike Muncey RD,,,McMinnville,TN,37110,NO
1665,47,01,0890,4704350,0030,01742,Eastside Elementary,1,www.eastsideelementary.net,9316862392,2121 Old Rock Island RD,,,Rock Island,TN,38581,,2121 Old Rock Island RD,,,Rock Island,TN,38581,NO
1666,47,01,0890,4704350,0038,00204,Hickory Creek School,1,www.hickorycreekelementary.com,9316685100,270  Pioneer  LA,,,McMinnville,TN,37110,,270  Pioneer  LA,,,McMinnville,TN,37110,NO
1667,47,01,0890,4704350,0040,01744,Irving College Elementary,1,www.icelementary.com,9316688693,115 Dry Creek RD,,,McMinnville,TN,37110,,115 Dry Creek RD,,,McMinnville,TN,37110,NO
1668,47,01,0890,4704350,0050,01745,Morrison Elementary,1,www.morrisonelementary.com,9316352512,601  School  ST,,,Morrison,TN,37357,,601  School  ST,,,Morrison,TN,37357,NO
1669,47,01,0890,4704350,0063,00422,Bobby Ray Memorial,1,www.bobbyrayelementary.com,9314739006,504 North Chancery ST,,,McMinnville,TN,37110,,504 North Chancery ST,,,McMinnville,TN,37110,NO
1670,47,01,0890,4704350,0072,00412,Warren County Alternative Academy,4,www.warrenacad.com,9314738723,421 N. Spring ST,,,McMinnville,TN,37110,,421 N. Spring ST,,,McMinnville,TN,37110,NO
1671,47,01,0890,4704350,0075,01748,Warren County Middle School,1,www.wcmiddleschool.com,9314736557,200  Caldwell  ST,,,McMinnville,TN,37110,,200  Caldwell  ST,,,McMinnville,TN,37110,NO
1672,47,01,0890,4704350,0080,01749,Warren County High School,1,warrencountyhighschool.com,9316685858,199  Pioneer  LA,,,McMinnville,TN,37110,,199  Pioneer  LA,,,McMinnville,TN,37110,NO
1673,47,01,0890,4704350,0085,01750,West Elementary,1,www.westelementary.com,9314733801,400  Clark  BL,,,McMinnville,TN,37110,,400  Clark  BL,,,McMinnville,TN,37110,NO
1674,47,01,0900,4704380,0005,02095,Washington County Adult High School,1,http://www.wcde.org/education/school/school.php?sectionid=1303&,4234344900,2002 Indian  Ridge RD,,,Johnson City,TN,37601,,2002 Indian  Ridge RD,,,Johnson City,TN,37601,NO
1675,47,01,0900,4704380,0025,01753,Boones Creek Elementary,1,http://www.wcde.org/education/school/school.php?sectionid=9&,4232833500,348 Boones Cr Christian Chr RD,,,Gray,TN,37615,,348 Boones Cr Christian Chr RD,,,Gray,TN,37615,NO
1676,47,01,0900,4704380,0030,01754,Boones Creek Middle School,1,http://www.wcde.org/education/school/school.php?sectionid=10& ,4232833520,4352 North Roan ST,,,Johnson City,TN,37601,,4352 North Roan ST,,,Johnson City,TN,37601,NO
1677,47,01,0900,4704380,0037,01756,Daniel Boone High School,1,http://www.wcde.org/education/school/school.php?sectionid=11&,4234771600,1440  Suncrest  DR,,,Gray,TN,37615,,1440  Suncrest  DR,,,Gray,TN,37615,NO
1678,47,01,0900,4704380,0038,01757,David Crockett High School,1,http://www.wcde.org/education/school/school.php?sectionid=12&,4237531150,684  Old  State Route 34 ,,,Jonesborough,TN,37659,,684  Old  State Route 34 ,,,Jonesborough,TN,37659,NO
1679,47,01,0900,4704380,0045,01758,Fall Branch Elementary,1,http://www.wcde.org/education/school/school.php?sectionid=13&,4233481200,1061 Highway  93 ,,,Fall Branch,TN,37659,,1061 Highway  93 ,,,Fall Branch,TN,37659,NO
1680,47,01,0900,4704380,0050,02160,Grandview Elementary School,1,,4237531100,2891 Hwy 11E,,,Telford,TN,37690,,2891 Hwy 11E,,,Telford,TN,37690,NO
1681,47,01,0900,4704380,0055,01759,Gray Elementary School,1,http://www.wcde.org/education/school/school.php?sectionid=14&,4234771640,755 Gray Station RD,,,Gray,TN,37615,,755 Gray Station RD,,,Gray,TN,37615,NO
1682,47,01,0900,4704380,0060,01760,Jonesborough Elementary,1,http://www.wcde.org/education/components/scrapbook/default.php?sectionid=15&,4237531180,306  Forest  DR,,,Jonesborough,TN,37659,,306  Forest  DR,,,Jonesborough,TN,37659,NO
1683,47,01,0900,4704380,0065,01761,Jonesborough Middle School,1,http://www.wcde.org/education/school/school.php?sectionid=16&,4237531190,308  Forest  DR,,,Jonesborough,TN,37659,,308  Forest  DR,,,Jonesborough,TN,37659,NO
1684,47,01,0900,4704380,0075,01762,Lamar Elementary,1,www.wcde.org/schools/lamar/index.htm,4237531130,3261  Highway  81 South ,,,Jonesborough,TN,37659,,3261  Highway  81 South ,,,Jonesborough,TN,37659,NO
1685,47,01,0900,4704380,0080,02154,Ridgeview Elementary School,1,,4237531100,252 Sam Jenkins Rd,,,Gray,TN,37615,,252 Sam Jenkins Rd,,,Gray,TN,37615,NO
1686,47,01,0900,4704380,0090,01763,South Central Elementary,1,http://www.wcde.org/education/school/school.php?sectionid=18&,4237531135,2955  Highway  107 ,,,Chuckey,TN,37641,,2955  Highway  107 ,,,Chuckey,TN,37641,NO
1687,47,01,0900,4704380,0095,01764,Sulphur Springs Elementary,1,http://www.wcde.org/education/school/school.php?sectionid=19&,4237531140,1518 Gray Stat/sulphur Sp RD,,,Jonesborough,TN,37659,,1518 Gray Stat/sulphur Sp RD,,,Jonesborough,TN,37659,NO
1688,47,01,0900,4704380,0105,01893,University School,1,www.etsu.edu/educator/us/,4234394333,1 Alexendra DR,,,Johnson City,TN,37614,,1 Alexendra DR,,,Johnson City,TN,37614,NO
1689,47,01,0900,4704380,0110,01765,West View School,1,http://www.wcde.org/education/school/school.php?sectionid=20&,4237531175,2847  Old  State Rt 34 ,,,Limestone,TN,37681,,2847  Old  State Rt 34 ,,,Limestone,TN,37681,NO
1690,47,01,0901,4702130,0007,01881,Cherokee Elementary,1,www.jcschools.org/cherokee,4234345281,2100  Cherokee  RD,,,Johnson City,TN,37604,,2100  Cherokee  RD,,,Johnson City,TN,37604,NO
1691,47,01,0901,4702130,0015,00672,Fairmont Elementary,1,www.jcschools.org/fairmont,4234345275,1405  Lester  Harris RD,,,Johnson City,TN,37601,,1405  Lester  Harris RD,,,Johnson City,TN,37601,NO
1692,47,01,0901,4702130,0016,00988,Indian Trail Intermediate School,1,,4236106000,307  Car  Mol DR,,,Johnson City,TN,37601,,307  Car  Mol DR,,,Johnson City,TN,37601,NO
1693,47,01,0901,4702130,0018,00991,Lake Ridge Elementary,1,www.jcschools.org/LakeRidge/default.asp,4236106030,100 Lake Ridge Square ,,,Johnson City,TN,37601,,100 Lake Ridge Square ,,,Johnson City,TN,37601,NO
1694,47,01,0901,4702130,0020,00673,Woodland Elementary,1,,4234345267,2303 Indian Ridge RD,,,Johnson City,TN,37604,,2303 Indian Ridge RD,,,Johnson City,TN,37604,NO
1695,47,01,0901,4702130,0035,02268,Liberty Bell Middle School,1,,4232322179,1318  Pactolas  RD,,,Johnson City,TN,37601,,1318  Pactolas  RD,,,Johnson City,TN,37601,NO
1696,47,01,0901,4702130,0037,00424,Mountain View Elementary,1,,4234345260,907  King  Springs RD,,,Johnson City,TN,37601,,907  King  Springs RD,,,Johnson City,TN,37601,NO
1697,47,01,0901,4702130,0040,00683,North Side Elementary,1,www.jcschools.org/northside/,4234345249,1000  N  Roan ST,,,Johnson City,TN,37601,,1000  N  Roan ST,,,Johnson City,TN,37601,NO
1698,47,01,0901,4702130,0045,00686,Science Hill High School,1,www.jcschools.org,4232322190,251 Cotty Jones LA,,,Johnson City,TN,37604,,251 Cotty Jones LA,,,Johnson City,TN,37604,NO
1699,47,01,0901,4702130,0055,00687,South Side Elementary,1,,4234345290,1011 Southwest AV,,,Johnson City,TN,37604,,1011 Southwest AV,,,Johnson City,TN,37604,NO
1700,47,01,0901,4702130,0065,00690,Towne Acres Elementary,1,,4238544800,2310  Larkspur  DR,,,Johnson City,TN,37604,,2310  Larkspur  DR,,,Johnson City,TN,37604,NO
1701,47,01,0910,4704440,0005,01767,Collinwood Elementary,1,,9317249118,450 North Trojan BL,,,Collinwood,TN,38450,,450 North Trojan BL,,,Collinwood,TN,38450,NO
1702,47,01,0910,4704440,0010,01768,Collinwood High School,1,,9317244316,401 North Trojan BL,,,Collinwood,TN,38450,,401 North Trojan BL,,,Collinwood,TN,38450,NO
1703,47,01,0910,4704440,0015,01769,Collinwood Middle School,1,,9317249510,300 4th Avenue North ,,,Collinwood,TN,38450,,300 4th Avenue North ,,,Collinwood,TN,38450,NO
1704,47,01,0910,4704440,0025,01771,Frank Hughes School,1,,9316763325,P O Box A,,,Clifton,TN,38425,,444 Main ST,,,Clifton,TN,38425,NO
1705,47,01,0910,4704440,0035,01773,Wayne County High School,1,,9317223238,707 S Main ST,,,Waynesboro,TN,38485,,707 S Main ST,,,Waynesboro,TN,38485,NO
1706,47,01,0910,4704440,0036,01774,Wayne County Technology Center,3,www.wayne-vc.wayne.k12.tn.us/,9317225495,703 South Main ST,,,Waynesboro,TN,38485,,703 South Main ST,,,Waynesboro,TN,38485,NO
1707,47,01,0910,4704440,0040,01775,Waynesboro Elementary,1,,9317225580,115 Helton ST,,,Waynesboro,TN,38485,,115 Helton ST,,,Waynesboro,TN,38485,NO
1708,47,01,0910,4704440,0045,01776,Waynesboro Middle School,1,,9317225545,407 South Main ST,,,Waynesboro,TN,38485,,407 South Main ST,,,Waynesboro,TN,38485,NO
1709,47,01,0920,4704470,0005,01777,Dresden Elementary,1,,7313643401,759 Linden ST,Suite B,,Dresden,TN,38225,,759 Linden ST,Suite B,,Dresden,TN,38225,NO
1710,47,01,0920,4704470,0007,01779,Dresden Middle School,1,,7313642407,759 Linden ST,Suite A,,Dresden,TN,38225,,759 Linden ST,Suite A,,Dresden,TN,38225,NO
1711,47,01,0920,4704470,0010,01778,Dresden High School,1,,7313642949,7150 Highway 22 ,,,Dresden,TN,38225,,7150 Highway 22 ,,,Dresden,TN,38225,NO
1712,47,01,0920,4704470,0015,01780,Gleason School,1,www.gs.weakleyschools.com,7316485351,92-99 State Championship DR,,,Gleason,TN,38229,,92-99 State Championship DR,,,Gleason,TN,38229,NO
1713,47,01,0920,4704470,0025,01782,Greenfield School,1,,7312353424,319 West Main ST,,,Greenfield,TN,38230,,319 West Main ST,,,Greenfield,TN,38230,NO
1714,47,01,0920,4704470,0033,01866,Martin Primary,1,www.martin-ps.weakley.k12.tn.us/,7315879033,215 South College ST,,,Martin,TN,38237,,215 South College ST,,,Martin,TN,38237,NO
1715,47,01,0920,4704470,0035,01784,Martin Elementary,1,www.mes.weakleyschools.com/,7315872290,300 South College ST,,,Martin,TN,38237,,300 South College ST,,,Martin,TN,38237,NO
1716,47,01,0920,4704470,0040,01790,Westview High School,1,,7315874202,8161 Highway 45 ,,,Martin,TN,38237,,8161 Highway 45 ,,,Martin,TN,38237,NO
1717,47,01,0920,4704470,0045,01785,Martin Middle School,1,www.mms.weakleyschools.com/,7315872346,700  Fowler  RD,,,Martin,TN,38237,,700  Fowler  RD,,,Martin,TN,38237,NO
1718,47,01,0920,4704470,0060,01788,Sharon School,1,,7314562672,254 North Woodlawn DR,,,Sharon,TN,38255,,254 North Woodlawn DR,,,Sharon,TN,38255,NO
1719,47,01,0920,4704470,0065,01789,Weakley County Center For Adult  Continuing Education,1,,7313645481,8250 Highway 22 ,,,Dresden,TN,38225,,8250 Highway 22 ,,,Dresden,TN,38225,NO
1720,47,01,0930,4704500,0010,01792,Bon De Croft Elementary,1,www.geocities.com/Heartland/Plains/1080/,9319352359,8095 Crossville HW,,,Sparta,TN,38583,3102,8095 Crossville HW,,,Sparta,TN,38583,NO
1721,47,01,0930,4704500,0015,01793,Cassville Elementary,1,,9317612277,261 Will Thompson RD,,,Sparta,TN,38583,7157,261 Will Thompson RD,,,Sparta,TN,38583,NO
1722,47,01,0930,4704500,0020,01794,Central View Elementary,1,,9317612907,14484 Old Kentucky RD,,,Walling,TN,38587,5506,14484 Old Kentucky RD,,,Walling,TN,38587,NO
1723,47,01,0930,4704500,0025,01795,Doyle Elementary,1,,9316572287,174 West Gooseneck RD,,,Doyle,TN,38559,1056,174 West Gooseneck RD,,,Doyle,TN,38559,NO
1724,47,01,0930,4704500,0035,01797,Findlay Elementary,1,,9317382412,576 Hale ST,,,Sparta,TN,38583,1399,576 Hale ST,,,Sparta,TN,38583,NO
1725,47,01,0930,4704500,0037,01363,Northfield Elementary School,1,,9317617979,570 South Bunker Hill  RD,,,Sparta,TN,38583,,570 South Bunker Hill  RD,,,Sparta,TN,38583,NO
1726,47,01,0930,4704500,0040,01798,White County High School,1,,9318363214,267 Allen DR,,,Sparta,TN,38583,1596,267 Allen DR,,,Sparta,TN,38583,NO
1727,47,01,0930,4704500,0050,01800,White Co Middle School,1,,9317389238,300 Turntable RD,,,Sparta,TN,38583,1701,300 Turntable RD,,,Sparta,TN,38583,NO
1728,47,01,0930,4704500,0060,01980,Woodland Park Elementary,1,,9317383505,88 Panther DR,,,Sparta,TN,38583,2603,88 Panther DR,,,Sparta,TN,38583,NO
1729,47,01,0940,4704530,0004,02244,Allendale Elementary School,1,,6154725130,2100 Prescott Way ,,,Spring Hill,TN,37174,,2100 Prescott Way ,,,Spring Hill,TN,37174,NO
1730,47,01,0940,4704530,0005,01801,Bethesda Elementary,1,www.wcs.edu/elementary.asp?SchoolID=besList=elementary,6154724200,4907  Bethesda  RD,,,Thompson Station,TN,37179,,4907  Bethesda  RD,,,Thompson Station,TN,37179,NO
1731,47,01,0940,4704530,0012,01894,Brentwood High School,1,www.wcs.edu,6154724220,5304  Murray  LA,,,Brentwood,TN,37027,,5304  Murray  LA,,,Brentwood,TN,37027,NO
1732,47,01,0940,4704530,0017,00511,Centennial High School,1,www.wcs.edu,6154724270,5050  Mallory  LA,,,Franklin,TN,37067,,5050  Mallory  LA,,,Franklin,TN,37067,NO
1733,47,01,0940,4704530,0020,01802,College Grove Elementary,1,www.wcs.edu,6154724320,6668  Arno-College  Grove ,,,College Grove,TN,37046,,6668  Arno-College  Grove ,,,College Grove,TN,37046,NO
1734,47,01,0940,4704530,0022,02277,Clovercroft Elementary School,1,,6154725170,9336 Clovercroft RD,,,Franklin,TN,37067,,9336 Clovercroft RD,,,Franklin,TN,37067,NO
1735,47,01,0940,4704530,0023,02050,Chapman's Retreat Elementary,1,www.wcs.edu,6154724300,1000 Secluded LA,,,Spring Hill,TN,37174,,1000 Secluded LA,,,Spring Hill,TN,37174,NO
1736,47,01,0940,4704530,0027,00443,Edmondson Elementary,1,www.wcs.edu,6154724360,851  Edmondson  PK,,,Brentwood,TN,37027,,851  Edmondson  PK,,,Brentwood,TN,37027,NO
1737,47,01,0940,4704530,0028,02020,Crockett Elementary,1,www.wcs.edu,6154724340,9019  Crockett  RD,,,Brentwood,TN,37027,,9019  Crockett  RD,,,Brentwood,TN,37027,NO
1738,47,01,0940,4704530,0030,01803,Fairview Elementary,1,www.wcs.edu,6154724380,2640  Fairview  W BL,,,Fairview,TN,37062,,2640  Fairview  W BL,,,Fairview,TN,37062,NO
1739,47,01,0940,4704530,0033,01895,Fairview Middle School,1,www.wcs.edu,6154724430,7200  Cumberland  DR,,,Fairview,TN,37062,,7200  Cumberland  DR,,,Fairview,TN,37062,NO
1740,47,01,0940,4704530,0035,01804,Fairview High School,1,www.wcs.edu,6154724400,2595  Fairview  W BL,,,Fairview,TN,37062,,2595  Fairview  W BL,,,Fairview,TN,37062,NO
1741,47,01,0940,4704530,0040,01805,Franklin High School,1,www.wcs.edu,6154724450,810  Hillsboro  RD,,,Franklin,TN,37064,,810  Hillsboro  RD,,,Franklin,TN,37064,NO
