year,district,school,district_name,school_name,subject,grade,subgroup,valid_tests,pct_below_bsc,pct_bsc,pct_bsc_and_below,pct_prof,pct_adv,pct_prof_adv
2013,700,0,Polk County,District,Algebra I,9th through 12th,Students with Disabilities,27,33.4,44.4,77.8,7.4,14.8,22.2
2013,700,0,Polk County,District,Algebra I,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,700,0,Polk County,District,Algebra I,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,700,0,Polk County,District,Algebra II,9th through 12th,All Students,155,34.2,40.6,74.8,18.7,6.5,25.2
2013,700,0,Polk County,District,Algebra II,9th through 12th,White,145,33.1,41.4,74.5,18.6,6.9,25.5
2013,700,0,Polk County,District,Algebra II,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,700,0,Polk County,District,Algebra II,9th through 12th,Black,*,*,*,*,*,*,*
2013,700,0,Polk County,District,Algebra II,9th through 12th,Asian,,,,,,,
2013,700,0,Polk County,District,Algebra II,9th through 12th,Native American,,,,,,,
2013,700,0,Polk County,District,Algebra II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,700,0,Polk County,District,Algebra II,9th through 12th,Economically Disadvantaged,92,41.3,40.2,81.5,16.3,2.2,18.5
2013,700,0,Polk County,District,Algebra II,9th through 12th,Students with Disabilities,10,***,***,***,***,***,***
2013,700,0,Polk County,District,Algebra II,9th through 12th,English Language Learners,,,,,,,
2013,700,0,Polk County,District,Algebra II,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,700,0,Polk County,District,English II,9th through 12th,All Students,220,8.2,31.4,39.6,51.8,8.6,60.4
2013,700,0,Polk County,District,English II,9th through 12th,White,213,8.5,30.5,39,52.1,8.9,61
2013,700,0,Polk County,District,English II,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,700,0,Polk County,District,English II,9th through 12th,Black,*,*,*,*,*,*,*
2013,700,0,Polk County,District,English II,9th through 12th,Asian,,,,,,,
2013,700,0,Polk County,District,English II,9th through 12th,Native American,,,,,,,
2013,700,0,Polk County,District,English II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,700,0,Polk County,District,English II,9th through 12th,Economically Disadvantaged,130,11.5,37.7,49.2,44.6,6.2,50.8
2013,700,0,Polk County,District,English II,9th through 12th,Students with Disabilities,23,30.5,43.5,74,13,13,26
2013,700,0,Polk County,District,English II,9th through 12th,English Language Learners,,,,,,,
2013,700,0,Polk County,District,English II,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,700,0,Polk County,District,English III,9th through 12th,All Students,192,18.8,39.6,58.4,30.7,10.9,41.6
2013,700,0,Polk County,District,English III,9th through 12th,White,184,19.6,39.1,58.7,30.4,10.9,41.3
2013,700,0,Polk County,District,English III,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,700,0,Polk County,District,English III,9th through 12th,Black,*,*,*,*,*,*,*
2013,700,0,Polk County,District,English III,9th through 12th,Asian,,,,,,,
2013,700,0,Polk County,District,English III,9th through 12th,Native American,,,,,,,
2013,700,0,Polk County,District,English III,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,700,0,Polk County,District,English III,9th through 12th,Economically Disadvantaged,116,21.5,44,65.5,25,9.5,34.5
2013,700,0,Polk County,District,English III,9th through 12th,Students with Disabilities,17,29.4,58.8,88.2,11.8,0,11.8
2013,700,0,Polk County,District,English III,9th through 12th,English Language Learners,,,,,,,
2013,700,0,Polk County,District,English III,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Math,3rd through 8th,All Students,4845,13.8,34.8,48.6,33,18.4,51.4
2013,710,0,Putnam County,District,Math,3rd through 8th,White,4044,12.7,33.7,46.4,34,19.6,53.6
2013,710,0,Putnam County,District,Math,3rd through 8th,Hispanic,493,18.9,44.2,63.1,28.2,8.7,36.9
2013,710,0,Putnam County,District,Math,3rd through 8th,Black,209,25.9,41.1,67,23,10,33
2013,710,0,Putnam County,District,Math,3rd through 8th,Asian,69,4.4,10.1,14.5,36.2,49.3,85.5
2013,710,0,Putnam County,District,Math,3rd through 8th,Native American,24,16.7,33.3,50,41.7,8.3,50
2013,710,0,Putnam County,District,Math,3rd through 8th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Math,3rd through 8th,Economically Disadvantaged,2681,19,40.9,59.9,28.4,11.7,40.1
2013,710,0,Putnam County,District,Math,3rd through 8th,Students with Disabilities,821,38.8,37.8,76.6,13.8,9.6,23.4
2013,710,0,Putnam County,District,Math,3rd through 8th,English Language Learners,279,20.5,47.3,67.8,28.3,3.9,32.2
2013,710,0,Putnam County,District,Math,3rd through 8th,Black/Hispanic/Native American,726,20.8,43,63.8,27.1,9.1,36.2
2013,710,0,Putnam County,District,Math,3rd,All Students,849,4.7,30.4,35.1,43.7,21.2,64.9
2013,710,0,Putnam County,District,Math,3rd,White,685,4.5,29.1,33.6,44.1,22.3,66.4
2013,710,0,Putnam County,District,Math,3rd,Hispanic,101,5.9,40.6,46.5,44.6,8.9,53.5
2013,710,0,Putnam County,District,Math,3rd,Black,40,7.5,42.5,50,32.5,17.5,50
2013,710,0,Putnam County,District,Math,3rd,Asian,19,**,**,**,**,**,**
2013,710,0,Putnam County,District,Math,3rd,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Math,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,710,0,Putnam County,District,Math,3rd,Economically Disadvantaged,502,6.1,38.2,44.3,41,14.7,55.7
2013,710,0,Putnam County,District,Math,3rd,Students with Disabilities,146,19.2,49.3,68.5,21.9,9.6,31.5
2013,710,0,Putnam County,District,Math,3rd,English Language Learners,71,4.1,45.1,49.2,42.3,8.5,50.8
2013,710,0,Putnam County,District,Math,3rd,Black/Hispanic/Native American,145,6.2,40.7,46.9,42.1,11,53.1
2013,710,0,Putnam County,District,Math,7th,All Students,792,16.9,34,50.9,30.7,18.4,49.1
2013,710,0,Putnam County,District,Math,7th,White,682,15.7,33.1,48.8,31.7,19.5,51.2
2013,710,0,Putnam County,District,Math,7th,Hispanic,60,26.6,41.7,68.3,25,6.7,31.7
2013,710,0,Putnam County,District,Math,7th,Black,33,27.2,45.5,72.7,18.2,9.1,27.3
2013,710,0,Putnam County,District,Math,7th,Asian,14,7.1,14.3,21.4,35.7,42.9,78.6
2013,710,0,Putnam County,District,Math,7th,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Math,7th,Hawaiian or Pacific Islander,,,,,,,
2013,710,0,Putnam County,District,Math,7th,Economically Disadvantaged,439,22.7,42.4,65.1,23.5,11.4,34.9
2013,710,0,Putnam County,District,Math,7th,Students with Disabilities,107,48.6,35.5,84.1,4.7,11.2,15.9
2013,710,0,Putnam County,District,Math,7th,English Language Learners,11,54.5,36.4,90.9,9.1,0,9.1
2013,710,0,Putnam County,District,Math,7th,Black/Hispanic/Native American,96,27.1,42.7,69.8,22.9,7.3,30.2
2013,710,0,Putnam County,District,RLA,3rd through 8th,All Students,4851,8.4,39.3,47.7,42.3,10,52.3
2013,710,0,Putnam County,District,RLA,3rd through 8th,White,4049,7.3,37.6,44.9,44.3,10.8,55.1
2013,710,0,Putnam County,District,RLA,3rd through 8th,Hispanic,493,16.8,51.5,68.3,27.6,4.1,31.7
2013,710,0,Putnam County,District,RLA,3rd through 8th,Black,210,11.9,46.2,58.1,36.7,5.2,41.9
2013,710,0,Putnam County,District,RLA,3rd through 8th,Asian,69,3,21.7,24.7,50.7,24.6,75.3
2013,710,0,Putnam County,District,RLA,3rd through 8th,Native American,24,16.7,62.5,79.2,20.8,0,20.8
2013,710,0,Putnam County,District,RLA,3rd through 8th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,RLA,3rd through 8th,Economically Disadvantaged,2679,12.1,47.6,59.7,34,6.3,40.3
2013,710,0,Putnam County,District,RLA,3rd through 8th,Students with Disabilities,824,23.2,47.9,71.1,18.7,10.2,28.9
2013,710,0,Putnam County,District,RLA,3rd through 8th,English Language Learners,278,22.6,54.7,77.3,21.6,1.1,22.7
2013,710,0,Putnam County,District,RLA,3rd through 8th,Black/Hispanic/Native American,727,15.4,50.3,65.7,30,4.3,34.3
2013,710,0,Putnam County,District,RLA,3rd,All Students,849,7.8,38.6,46.4,41.8,11.8,53.6
2013,710,0,Putnam County,District,RLA,3rd,White,685,6.1,37.4,43.5,43.8,12.7,56.5
2013,710,0,Putnam County,District,RLA,3rd,Hispanic,101,18.8,55.4,74.2,22.8,3,25.8
2013,710,0,Putnam County,District,RLA,3rd,Black,40,12.5,25,37.5,57.5,5,62.5
2013,710,0,Putnam County,District,RLA,3rd,Asian,19,0,21.1,21.1,36.8,42.1,78.9
2013,710,0,Putnam County,District,RLA,3rd,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,RLA,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,710,0,Putnam County,District,RLA,3rd,Economically Disadvantaged,502,10.7,48,58.7,35.3,6,41.3
2013,710,0,Putnam County,District,RLA,3rd,Students with Disabilities,146,23.3,51.4,74.7,18.5,6.8,25.3
2013,710,0,Putnam County,District,RLA,3rd,English Language Learners,71,22.6,57.7,80.3,18.3,1.4,19.7
2013,710,0,Putnam County,District,RLA,3rd,Black/Hispanic/Native American,145,16.6,46.9,63.5,33.1,3.4,36.5
2013,710,0,Putnam County,District,RLA,7th,All Students,791,16,38.6,54.6,35.9,9.5,45.4
2013,710,0,Putnam County,District,RLA,7th,White,682,15.8,36.2,52,37.7,10.3,48
2013,710,0,Putnam County,District,RLA,7th,Hispanic,59,20.4,57.6,78,18.6,3.4,22
2013,710,0,Putnam County,District,RLA,7th,Black,33,9.1,66.7,75.8,21.2,3,24.2
2013,710,0,Putnam County,District,RLA,7th,Asian,14,14.3,7.1,21.4,64.3,14.3,78.6
2013,710,0,Putnam County,District,RLA,7th,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,RLA,7th,Hawaiian or Pacific Islander,,,,,,,
2013,710,0,Putnam County,District,RLA,7th,Economically Disadvantaged,438,23.1,43.6,66.7,26.9,6.4,33.3
2013,710,0,Putnam County,District,RLA,7th,Students with Disabilities,107,43.1,33.6,76.7,11.2,12.1,23.3
2013,710,0,Putnam County,District,RLA,7th,English Language Learners,10,***,***,***,***,***,***
2013,710,0,Putnam County,District,RLA,7th,Black/Hispanic/Native American,95,17.9,60,77.9,18.9,3.2,22.1
2013,710,0,Putnam County,District,Algebra I,9th through 12th,All Students,643,10.5,20.8,31.3,30.8,37.9,68.7
2013,710,0,Putnam County,District,Algebra I,9th through 12th,White,551,9.5,19.6,29.1,31.9,39,70.9
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Hispanic,56,19.6,28.6,48.2,25,26.8,51.8
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Black,25,16,28,44,28,28,56
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Asian,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Economically Disadvantaged,325,14.5,25.5,40,28.6,31.4,60
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Students with Disabilities,91,34,29.7,63.7,20.9,15.4,36.3
2013,710,0,Putnam County,District,Algebra I,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Algebra I,9th through 12th,Black/Hispanic/Native American,84,17.8,28.6,46.4,26.2,27.4,53.6
2013,710,0,Putnam County,District,Algebra II,9th through 12th,All Students,812,11.6,27.2,38.8,39,22.2,61.2
2013,710,0,Putnam County,District,Algebra II,9th through 12th,White,713,11,26.6,37.6,39,23.4,62.4
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Hispanic,59,13.5,39,52.5,35.6,11.9,47.5
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Black,22,27.3,18.2,45.5,40.9,13.6,54.5
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Asian,15,0,26.7,26.7,53.3,20,73.3
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Economically Disadvantaged,352,18.5,33.2,51.7,38.4,9.9,48.3
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Students with Disabilities,31,25.9,41.9,67.8,29,3.2,32.2
2013,710,0,Putnam County,District,Algebra II,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,Algebra II,9th through 12th,Black/Hispanic/Native American,84,19.1,32.1,51.2,36.9,11.9,48.8
2013,710,0,Putnam County,District,English II,9th through 12th,All Students,854,7.4,27.2,34.6,51.8,13.6,65.4
2013,710,0,Putnam County,District,English II,9th through 12th,White,739,7.1,25.2,32.3,52.8,14.9,67.7
2013,710,0,Putnam County,District,English II,9th through 12th,Hispanic,65,9.1,46.2,55.3,38.5,6.2,44.7
2013,710,0,Putnam County,District,English II,9th through 12th,Black,37,10.9,40.5,51.4,48.6,0,48.6
2013,710,0,Putnam County,District,English II,9th through 12th,Asian,11,9.1,9.1,18.2,63.6,18.2,81.8
2013,710,0,Putnam County,District,English II,9th through 12th,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,English II,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,English II,9th through 12th,Economically Disadvantaged,349,10,40.7,50.7,39.3,10,49.3
2013,710,0,Putnam County,District,English II,9th through 12th,Students with Disabilities,112,27.7,48.2,75.9,12.5,11.6,24.1
2013,710,0,Putnam County,District,English II,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,English II,9th through 12th,Black/Hispanic/Native American,103,9.7,43.7,53.4,42.7,3.9,46.6
2013,710,0,Putnam County,District,English III,9th through 12th,All Students,588,17.3,43.9,61.2,28.9,9.9,38.8
2013,710,0,Putnam County,District,English III,9th through 12th,White,520,16.5,42.5,59,30.2,10.8,41
2013,710,0,Putnam County,District,English III,9th through 12th,Hispanic,42,19.1,57.1,76.2,19,4.8,23.8
2013,710,0,Putnam County,District,English III,9th through 12th,Black,19,26.3,57.9,84.2,15.8,0,15.8
2013,710,0,Putnam County,District,English III,9th through 12th,Asian,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,English III,9th through 12th,Native American,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,English III,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,710,0,Putnam County,District,English III,9th through 12th,Economically Disadvantaged,308,24,44.8,68.8,25,6.2,31.2
2013,710,0,Putnam County,District,English III,9th through 12th,Students with Disabilities,84,48.8,38.1,86.9,11.9,1.2,13.1
2013,710,0,Putnam County,District,English III,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,710,0,Putnam County,District,English III,9th through 12th,Black/Hispanic/Native American,65,24.6,55.4,80,16.9,3.1,20
2013,720,0,Rhea County,District,Math,3rd through 8th,All Students,1914,12.4,34.2,46.6,33.5,19.9,53.4
2013,720,0,Rhea County,District,Math,3rd through 8th,White,1755,12.2,34.1,46.3,33.4,20.3,53.7
2013,720,0,Rhea County,District,Math,3rd through 8th,Hispanic,113,15.1,36.3,51.4,33.6,15,48.6
2013,720,0,Rhea County,District,Math,3rd through 8th,Black,34,17.7,41.2,58.9,38.2,2.9,41.1
2013,720,0,Rhea County,District,Math,3rd through 8th,Asian,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,3rd through 8th,Native American,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,3rd through 8th,Hawaiian or Pacific Islander,,,,,,,
2013,720,0,Rhea County,District,Math,3rd through 8th,Economically Disadvantaged,1349,15.2,36.9,52.1,32.3,15.6,47.9
2013,720,0,Rhea County,District,Math,3rd through 8th,Students with Disabilities,214,48.6,27.6,76.2,14.5,9.3,23.8
2013,720,0,Rhea County,District,Math,3rd through 8th,English Language Learners,24,25,45.8,70.8,29.2,0,29.2
2013,720,0,Rhea County,District,Math,3rd through 8th,Black/Hispanic/Native American,154,16.2,36.4,52.6,33.8,13.6,47.4
2013,720,0,Rhea County,District,Math,3rd,All Students,292,6.2,29.1,35.3,43.8,20.9,64.7
2013,720,0,Rhea County,District,Math,3rd,White,263,6,27.8,33.8,44.9,21.3,66.2
2013,720,0,Rhea County,District,Math,3rd,Hispanic,21,0,52.4,52.4,28.6,19,47.6
2013,720,0,Rhea County,District,Math,3rd,Black,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,3rd,Asian,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,3rd,Native American,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,720,0,Rhea County,District,Math,3rd,Economically Disadvantaged,199,9,31.7,40.7,42.2,17.1,59.3
2013,720,0,Rhea County,District,Math,3rd,Students with Disabilities,30,30,36.7,66.7,23.3,10,33.3
2013,720,0,Rhea County,District,Math,3rd,English Language Learners,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,3rd,Black/Hispanic/Native American,27,7.5,44.4,51.9,33.3,14.8,48.1
2013,720,0,Rhea County,District,Math,7th,All Students,343,17.5,37.9,55.4,26.8,17.8,44.6
2013,720,0,Rhea County,District,Math,7th,White,316,16.4,38.3,54.7,26.9,18.4,45.3
2013,720,0,Rhea County,District,Math,7th,Hispanic,19,31.6,21.1,52.7,36.8,10.5,47.3
2013,720,0,Rhea County,District,Math,7th,Black,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,7th,Asian,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,7th,Native American,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,7th,Hawaiian or Pacific Islander,,,,,,,
2013,720,0,Rhea County,District,Math,7th,Economically Disadvantaged,233,20.6,38.2,58.8,28.8,12.4,41.2
2013,720,0,Rhea County,District,Math,7th,Students with Disabilities,39,53.8,35.9,89.7,7.7,2.6,10.3
2013,720,0,Rhea County,District,Math,7th,English Language Learners,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,Math,7th,Black/Hispanic/Native American,26,30.8,30.8,61.6,26.9,11.5,38.4
2013,720,0,Rhea County,District,RLA,3rd through 8th,All Students,1915,11.4,41.8,53.2,38.4,8.4,46.8
2013,720,0,Rhea County,District,RLA,3rd through 8th,White,1756,10.6,41.1,51.7,39.5,8.8,48.3
2013,720,0,Rhea County,District,RLA,3rd through 8th,Hispanic,113,22.1,49.6,71.7,24.8,3.5,28.3
2013,720,0,Rhea County,District,RLA,3rd through 8th,Black,34,20.6,58.8,79.4,20.6,0,20.6
2013,720,0,Rhea County,District,RLA,3rd through 8th,Asian,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,RLA,3rd through 8th,Native American,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,RLA,3rd through 8th,Hawaiian or Pacific Islander,,,,,,,
2013,720,0,Rhea County,District,RLA,3rd through 8th,Economically Disadvantaged,1350,13.5,45.7,59.2,34.4,6.4,40.8
2013,720,0,Rhea County,District,RLA,3rd through 8th,Students with Disabilities,213,37.5,35.7,73.2,12.7,14.1,26.8
2013,720,0,Rhea County,District,RLA,3rd through 8th,English Language Learners,24,***,***,***,***,***,***
2013,720,0,Rhea County,District,RLA,3rd through 8th,Black/Hispanic/Native American,154,21.5,50.6,72.1,25.3,2.6,27.9
2013,720,0,Rhea County,District,RLA,3rd,All Students,292,10.3,41.4,51.7,38,10.3,48.3
2013,720,0,Rhea County,District,RLA,3rd,White,263,9.1,41.1,50.2,39.5,10.3,49.8
2013,720,0,Rhea County,District,RLA,3rd,Hispanic,21,23.8,52.4,76.2,19,4.8,23.8
2013,720,0,Rhea County,District,RLA,3rd,Black,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,RLA,3rd,Asian,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,RLA,3rd,Native American,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,RLA,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,720,0,Rhea County,District,RLA,3rd,Economically Disadvantaged,199,12.6,48.7,61.3,30.7,8,38.7
2013,720,0,Rhea County,District,RLA,3rd,Students with Disabilities,30,26.7,50,76.7,10,13.3,23.3
2013,720,0,Rhea County,District,RLA,3rd,English Language Learners,*,*,*,*,*,*,*
2013,720,0,Rhea County,District,RLA,3rd,Black/Hispanic/Native American,27,22.3,48.1,70.4,25.9,3.7,29.6
